time,n.risk,n.event,n.censor,survival_prob.1,survival_prob.2,std.err.1,std.err.2
1,238581,0,0,1,1,0,0
2,238581,0,0,1,1,0,0
3,238581,0,0,1,1,0,0
4,238581,0,0,1,1,0,0
5,238581,0,0,1,1,0,0
6,238581,0,0,1,1,0,0
7,238581,0,0,1,1,0,0
8,238581,0,0,1,1,0,0
9,238581,0,0,1,1,0,0
10,238581,0,0,1,1,0,0
11,238581,0,0,1,1,0,0
12,238581,0,0,1,1,0,0
13,238581,0,0,1,1,0,0
14,238581,0,0,1,1,0,0
15,238581,0,0,1,1,0,0
16,238581,0,0,1,1,0,0
17,238581,0,0,1,1,0,0
18,238581,0,0,1,1,0,0
19,238581,0,0,1,1,0,0
20,238581,0,0,1,1,0,0
21,238581,0,0,1,1,0,0
22,238581,0,0,1,1,0,0
23,238581,0,0,1,1,0,0
24,238581,0,0,1,1,0,0
25,238581,0,0,1,1,0,0
26,238581,0,0,1,1,0,0
27,238581,0,0,1,1,0,0
28,238581,0,0,1,1,0,0
29,238581,0,0,1,1,0,0
30,238581,0,0,1,1,0,0
31,238581,0,0,1,1,0,0
32,238581,0,0,1,1,0,0
33,238581,0,0,1,1,0,0
34,238581,0,0,1,1,0,0
35,238581,26052,0,0.89119883027141,0.872598618133473,0.000637386354538495,0.00180979890996227
36,212529,0,0,0.89119883027141,0.872598618133473,0.000637386354538495,0.00180979890996227
37,212529,0,0,0.89119883027141,0.872598618133473,0.000637386354538495,0.00180979890996227
38,212529,0,0,0.89119883027141,0.872598618133473,0.000637386354538495,0.00180979890996227
39,212529,0,0,0.89119883027141,0.872598618133473,0.000637386354538495,0.00180979890996227
40,212529,0,0,0.89119883027141,0.872598618133473,0.000637386354538495,0.00180979890996227
41,212529,0,0,0.89119883027141,0.872598618133473,0.000637386354538495,0.00180979890996227
42,212529,25202,0,0.785895703137707,0.751978311340116,0.000841029539359069,0.00312714286934955
43,187327,0,0,0.785895703137707,0.751978311340116,0.000841029539359069,0.00312714286934955
44,187327,0,0,0.785895703137707,0.751978311340116,0.000841029539359069,0.00312714286934955
45,187327,0,0,0.785895703137707,0.751978311340116,0.000841029539359069,0.00312714286934955
46,187327,0,0,0.785895703137707,0.751978311340116,0.000841029539359069,0.00312714286934955
47,187327,0,0,0.785895703137707,0.751978311340116,0.000841029539359069,0.00312714286934955
48,187327,0,0,0.785895703137707,0.751978311340116,0.000841029539359069,0.00312714286934955
49,187327,10742,0,0.740993802701595,0.701417320232686,0.000898828906370848,0.00360069503805369
50,176585,0,0,0.740993802701595,0.701417320232686,0.000898828906370848,0.00360069503805369
51,176585,0,0,0.740993802701595,0.701417320232686,0.000898828906370848,0.00360069503805369
52,176585,0,0,0.740993802701595,0.701417320232686,0.000898828906370848,0.00360069503805369
53,176585,0,0,0.740993802701595,0.701417320232686,0.000898828906370848,0.00360069503805369
54,176585,0,0,0.740993802701595,0.701417320232686,0.000898828906370848,0.00360069503805369
55,176585,0,0,0.740993802701595,0.701417320232686,0.000898828906370848,0.00360069503805369
56,176585,16359,0,0.672587737367599,0.625472572168316,0.000963766466488735,0.00421532782444217
57,160226,0,0,0.672587737367599,0.625472572168316,0.000963766466488735,0.00421532782444217
58,160226,0,0,0.672587737367599,0.625472572168316,0.000963766466488735,0.00421532782444217
59,160226,0,0,0.672587737367599,0.625472572168316,0.000963766466488735,0.00421532782444217
60,160226,0,0,0.672587737367599,0.625472572168316,0.000963766466488735,0.00421532782444217
61,160226,0,0,0.672587737367599,0.625472572168316,0.000963766466488735,0.00421532782444217
62,160226,0,0,0.672587737367599,0.625472572168316,0.000963766466488735,0.00421532782444217
63,160226,7019,0,0.643228106003662,0.593300849614165,0.000984253972093076,0.00443781413969316
64,153207,0,0,0.643228106003662,0.593300849614165,0.000984253972093076,0.00443781413969316
65,153207,0,0,0.643228106003662,0.593300849614165,0.000984253972093076,0.00443781413969316
66,153207,0,0,0.643228106003662,0.593300849614165,0.000984253972093076,0.00443781413969316
67,153207,0,0,0.643228106003662,0.593300849614165,0.000984253972093076,0.00443781413969316
68,153207,0,0,0.643228106003662,0.593300849614165,0.000984253972093076,0.00443781413969316
69,153207,0,0,0.643228106003662,0.593300849614165,0.000984253972093076,0.00443781413969316
70,153207,7662,0,0.611172748673121,0.558481428538364,0.00100203255612926,0.00465113293158242
71,145545,0,0,0.611172748673121,0.558481428538364,0.00100203255612926,0.00465113293158242
72,145545,0,0,0.611172748673121,0.558481428538364,0.00100203255612926,0.00465113293158242
73,145545,0,0,0.611172748673121,0.558481428538364,0.00100203255612926,0.00465113293158242
74,145545,0,0,0.611172748673121,0.558481428538364,0.00100203255612926,0.00465113293158242
75,145545,0,0,0.611172748673121,0.558481428538364,0.00100203255612926,0.00465113293158242
76,145545,0,0,0.611172748673121,0.558481428538364,0.00100203255612926,0.00465113293158242
77,145545,4324,0,0.593079484914596,0.538974091699731,0.0010100409380706,0.00475753280177399
78,141221,0,0,0.593079484914596,0.538974091699731,0.0010100409380706,0.00475753280177399
79,141221,0,0,0.593079484914596,0.538974091699731,0.0010100409380706,0.00475753280177399
80,141221,0,0,0.593079484914596,0.538974091699731,0.0010100409380706,0.00475753280177399
81,141221,0,0,0.593079484914596,0.538974091699731,0.0010100409380706,0.00475753280177399
82,141221,0,0,0.593079484914596,0.538974091699731,0.0010100409380706,0.00475753280177399
83,141221,0,0,0.593079484914596,0.538974091699731,0.0010100409380706,0.00475753280177399
84,141221,4624,0,0.573728242821811,0.518230810000739,0.00101703360049714,0.00485988224768497
85,136597,0,0,0.573728242821811,0.518230810000739,0.00101703360049714,0.00485988224768497
86,136597,0,0,0.573728242821811,0.518230810000739,0.00101703360049714,0.00485988224768497
87,136597,0,0,0.573728242821811,0.518230810000739,0.00101703360049714,0.00485988224768497
88,136597,0,0,0.573728242821811,0.518230810000739,0.00101703360049714,0.00485988224768497
89,136597,0,0,0.573728242821811,0.518230810000739,0.00101703360049714,0.00485988224768497
90,136597,0,0,0.573728242821811,0.518230810000739,0.00101703360049714,0.00485988224768497
91,136597,2824,0,0.561908571798136,0.505623498457955,0.00102051834194973,0.00491646619825665
92,133773,0,0,0.561908571798136,0.505623498457955,0.00102051834194973,0.00491646619825665
93,133773,0,0,0.561908571798136,0.505623498457955,0.00102051834194973,0.00491646619825665
94,133773,0,0,0.561908571798136,0.505623498457955,0.00102051834194973,0.00491646619825665
95,133773,0,0,0.561908571798136,0.505623498457955,0.00102051834194973,0.00491646619825665
96,133773,0,0,0.561908571798136,0.505623498457955,0.00102051834194973,0.00491646619825665
97,133773,0,0,0.561908571798136,0.505623498457955,0.00102051834194973,0.00491646619825665
98,133773,3892,0,0.545616746949236,0.488325638645953,0.00102435299231573,0.00498699058687898
99,129881,0,0,0.545616746949236,0.488325638645953,0.00102435299231573,0.00498699058687898
100,129881,0,0,0.545616746949236,0.488325638645953,0.00102435299231573,0.00498699058687898
101,129881,0,0,0.545616746949236,0.488325638645953,0.00102435299231573,0.00498699058687898
102,129881,0,0,0.545616746949236,0.488325638645953,0.00102435299231573,0.00498699058687898
103,129881,0,0,0.545616746949236,0.488325638645953,0.00102435299231573,0.00498699058687898
104,129881,0,0,0.545616746949236,0.488325638645953,0.00102435299231573,0.00498699058687898
105,129881,1892,0,0.537695925815359,0.479949636180741,0.00102581415976819,0.00501811164095836
106,127989,0,0,0.537695925815359,0.479949636180741,0.00102581415976819,0.00501811164095836
107,127989,0,0,0.537695925815359,0.479949636180741,0.00102581415976819,0.00501811164095836
108,127989,0,0,0.537695925815359,0.479949636180741,0.00102581415976819,0.00501811164095836
109,127989,0,0,0.537695925815359,0.479949636180741,0.00102581415976819,0.00501811164095836
110,127989,0,0,0.537695925815359,0.479949636180741,0.00102581415976819,0.00501811164095836
111,127989,0,0,0.537695925815359,0.479949636180741,0.00102581415976819,0.00501811164095836
112,127989,3010,0,0.525093465997203,0.466669578707845,0.00102759938310454,0.00506327862749551
113,124979,0,0,0.525093465997203,0.466669578707845,0.00102759938310454,0.00506327862749551
114,124979,0,0,0.525093465997203,0.466669578707845,0.00102759938310454,0.00506327862749551
115,124979,0,0,0.525093465997203,0.466669578707845,0.00102759938310454,0.00506327862749551
116,124979,0,0,0.525093465997203,0.466669578707845,0.00102759938310454,0.00506327862749551
117,124979,0,0,0.525093465997203,0.466669578707845,0.00102759938310454,0.00506327862749551
118,124979,0,0,0.525093465997203,0.466669578707845,0.00102759938310454,0.00506327862749551
119,124979,2136,0,0.516149465391945,0.457279950465667,0.00102846565712957,0.00509205373138263
120,122843,0,0,0.516149465391945,0.457279950465667,0.00102846565712957,0.00509205373138263
121,122843,0,0,0.516149465391945,0.457279950465667,0.00102846565712957,0.00509205373138263
122,122843,0,0,0.516149465391945,0.457279950465667,0.00102846565712957,0.00509205373138263
123,122843,0,0,0.516149465391945,0.457279950465667,0.00102846565712957,0.00509205373138263
124,122843,0,0,0.516149465391945,0.457279950465667,0.00102846565712957,0.00509205373138263
125,122843,0,0,0.516149465391945,0.457279950465667,0.00102846565712957,0.00509205373138263
126,122843,2853,0,0.504202092234279,0.444783791116227,0.00102910517338571,0.00512618110953993
127,119990,0,0,0.504202092234279,0.444783791116227,0.00102910517338571,0.00512618110953993
128,119990,0,0,0.504202092234279,0.444783791116227,0.00102910517338571,0.00512618110953993
129,119990,0,0,0.504202092234279,0.444783791116227,0.00102910517338571,0.00512618110953993
130,119990,0,0,0.504202092234279,0.444783791116227,0.00102910517338571,0.00512618110953993
131,119990,0,0,0.504202092234279,0.444783791116227,0.00102910517338571,0.00512618110953993
132,119990,0,0,0.504202092234279,0.444783791116227,0.00102910517338571,0.00512618110953993
133,119990,1721,0,0.496994524617842,0.437271252697674,0.0010292048446009,0.00514435660826506
134,118269,0,0,0.496994524617842,0.437271252697674,0.0010292048446009,0.00514435660826506
135,118269,0,0,0.496994524617842,0.437271252697674,0.0010292048446009,0.00514435660826506
136,118269,0,0,0.496994524617842,0.437271252697674,0.0010292048446009,0.00514435660826506
137,118269,0,0,0.496994524617842,0.437271252697674,0.0010292048446009,0.00514435660826506
138,118269,0,0,0.496994524617842,0.437271252697674,0.0010292048446009,0.00514435660826506
139,118269,0,0,0.496994524617842,0.437271252697674,0.0010292048446009,0.00514435660826506
140,118269,2981,0,0.484508882753285,0.424304599927668,0.00102886710125898,0.00517149187309157
141,115288,0,0,0.484508882753285,0.424304599927668,0.00102886710125898,0.00517149187309157
142,115288,0,0,0.484508882753285,0.424304599927668,0.00102886710125898,0.00517149187309157
143,115288,0,0,0.484508882753285,0.424304599927668,0.00102886710125898,0.00517149187309157
144,115288,0,0,0.484508882753285,0.424304599927668,0.00102886710125898,0.00517149187309157
145,115288,0,0,0.484508882753285,0.424304599927668,0.00102886710125898,0.00517149187309157
146,115288,0,0,0.484508882753285,0.424304599927668,0.00102886710125898,0.00517149187309157
147,115288,2600,0,0.47361771509968,0.413043654490789,0.00102804242746468,0.00519060280893021
148,112688,0,0,0.47361771509968,0.413043654490789,0.00102804242746468,0.00519060280893021
149,112688,0,0,0.47361771509968,0.413043654490789,0.00102804242746468,0.00519060280893021
150,112688,0,0,0.47361771509968,0.413043654490789,0.00102804242746468,0.00519060280893021
151,112688,0,0,0.47361771509968,0.413043654490789,0.00102804242746468,0.00519060280893021
152,112688,0,0,0.47361771509968,0.413043654490789,0.00102804242746468,0.00519060280893021
153,112688,0,0,0.47361771509968,0.413043654490789,0.00102804242746468,0.00519060280893021
154,112688,4545,0,0.45457660742753,0.393470289577941,0.0010254127109115,0.00521356634396656
155,108143,0,0,0.45457660742753,0.393470289577941,0.0010254127109115,0.00521356634396656
156,108143,0,0,0.45457660742753,0.393470289577941,0.0010254127109115,0.00521356634396656
157,108143,0,0,0.45457660742753,0.393470289577941,0.0010254127109115,0.00521356634396656
158,108143,0,0,0.45457660742753,0.393470289577941,0.0010254127109115,0.00521356634396656
159,108143,0,0,0.45457660742753,0.393470289577941,0.0010254127109115,0.00521356634396656
160,108143,0,0,0.45457660742753,0.393470289577941,0.0010254127109115,0.00521356634396656
161,108143,3361,0,0.440493892468295,0.379089862345896,0.00102249006027677,0.00522180658464385
162,104782,0,0,0.440493892468295,0.379089862345896,0.00102249006027677,0.00522180658464385
163,104782,0,0,0.440493892468295,0.379089862345896,0.00102249006027677,0.00522180658464385
164,104782,0,0,0.440493892468295,0.379089862345896,0.00102249006027677,0.00522180658464385
165,104782,0,0,0.440493892468295,0.379089862345896,0.00102249006027677,0.00522180658464385
166,104782,0,0,0.440493892468295,0.379089862345896,0.00102249006027677,0.00522180658464385
167,104782,0,0,0.440493892468295,0.379089862345896,0.00102249006027677,0.00522180658464385
168,104782,5808,0,0.416154767224886,0.354435415821275,0.00101545811749208,0.00521797398328847
169,98974,0,0,0.416154767224886,0.354435415821275,0.00101545811749208,0.00521797398328847
170,98974,0,0,0.416154767224886,0.354435415821275,0.00101545811749208,0.00521797398328847
171,98974,0,0,0.416154767224886,0.354435415821275,0.00101545811749208,0.00521797398328847
172,98974,0,0,0.416154767224886,0.354435415821275,0.00101545811749208,0.00521797398328847
173,98974,0,0,0.416154767224886,0.354435415821275,0.00101545811749208,0.00521797398328847
174,98974,0,0,0.416154767224886,0.354435415821275,0.00101545811749208,0.00521797398328847
175,98974,2351,0,0.406301357283941,0.344528354814378,0.00101188739349514,0.00520975317627447
176,96623,0,0,0.406301357283941,0.344528354814378,0.00101188739349514,0.00520975317627447
177,96623,0,0,0.406301357283941,0.344528354814378,0.00101188739349514,0.00520975317627447
178,96623,0,0,0.406301357283941,0.344528354814378,0.00101188739349514,0.00520975317627447
179,96623,0,0,0.406301357283941,0.344528354814378,0.00101188739349514,0.00520975317627447
180,96623,0,0,0.406301357283941,0.344528354814378,0.00101188739349514,0.00520975317627447
181,96623,0,0,0.406301357283941,0.344528354814378,0.00101188739349514,0.00520975317627447
182,96623,1860,0,0.398505151483486,0.336720764730199,0.00100876093194556,0.00520047715889862
183,94763,0,0,0.398505151483486,0.336720764730199,0.00100876093194556,0.00520047715889862
184,94763,0,0,0.398505151483486,0.336720764730199,0.00100876093194556,0.00520047715889862
185,94763,0,0,0.398505151483486,0.336720764730199,0.00100876093194556,0.00520047715889862
186,94763,0,0,0.398505151483486,0.336720764730199,0.00100876093194556,0.00520047715889862
187,94763,0,0,0.398505151483486,0.336720764730199,0.00100876093194556,0.00520047715889862
188,94763,0,0,0.398505151483486,0.336720764730199,0.00100876093194556,0.00520047715889862
189,94763,1499,0,0.392221596232118,0.330448333020398,0.00100604496614542,0.00519120141223259
190,93264,0,0,0.392221596232118,0.330448333020398,0.00100604496614542,0.00519120141223259
191,93264,0,0,0.392221596232118,0.330448333020398,0.00100604496614542,0.00519120141223259
192,93264,0,0,0.392221596232118,0.330448333020398,0.00100604496614542,0.00519120141223259
193,93264,0,0,0.392221596232118,0.330448333020398,0.00100604496614542,0.00519120141223259
194,93264,0,0,0.392221596232118,0.330448333020398,0.00100604496614542,0.00519120141223259
